index,172.20.1.203,172.20.2.221,172.20.1.202,172.20.2.233,172.20.1.213,172.20.2.231,172.20.1.214,172.20.1.204,172.20.1.205,172.20.2.222,172.20.1.217,172.20.1.216,172.20.2.236,172.20.2.232,172.20.1.206,172.20.2.223,172.20.2.237,172.20.1.218,172.20.2.234,172.20.1.222,172.20.2.224,172.20.1.207,172.20.2.238,172.20.1.221,172.20.1.220,172.20.2.235,172.20.1.208,172.20.1.209,172.20.2.229,172.20.2.225,172.20.2.239,172.20.1.219,172.20.2.230,172.20.1.212,label,target
2951,9882.0,13461.0,8776.0,9411.0,20576.0,9344.0,21845.0,9856.0,11551.0,13282.0,16524.0,15175.0,25015.0,26053.0,5378.0,3211.0,82396.0,1114219.0,68656.0,396729.0,4249.0,4757.0,91821.0,66040.0,77195.0,94178.0,16673.0,17519.0,17479.0,15602.0,17028.0,4492.0,7240.0,6703.0,0,
2952,10796.0,11377.0,9276.0,9411.0,21517.0,10247.0,22974.0,25064.0,19461.0,12340.0,18680.0,16779.0,31079.0,29183.0,5830.0,3211.0,80354.0,1171386.0,72991.0,491467.0,5201.0,6607.0,88906.0,63741.0,70552.0,87069.0,14157.0,15192.0,16987.0,17641.0,18484.0,6355.0,8286.0,6901.0,0,
2953,10913.0,14534.0,11438.0,10882.0,23551.0,10247.0,24527.0,15985.0,9038.0,19277.0,18799.0,16423.0,24044.0,28795.0,5031.0,3530.0,92918.0,1124799.0,68329.0,587394.0,5291.0,5336.0,88906.0,75725.0,72197.0,87069.0,14157.0,17543.0,19658.0,17641.0,20886.0,6423.0,7807.0,5852.0,0,
2954,11616.0,14350.0,10533.0,11034.0,23811.0,10519.0,22427.0,23591.0,26530.0,19363.0,19209.0,20096.0,31476.0,28795.0,6168.0,3530.0,96638.0,1076368.0,68266.0,607268.0,5589.0,5340.0,99339.0,72391.0,74847.0,93161.0,13580.0,18774.0,18446.0,16938.0,19320.0,6423.0,9046.0,7191.0,0,
2955,8831.0,14350.0,6969.0,11192.0,26294.0,11447.0,25911.0,11707.0,16300.0,19363.0,17935.0,17427.0,28765.0,27713.0,6096.0,4373.0,92747.0,1076368.0,73705.0,584827.0,4430.0,5622.0,99339.0,84746.0,73831.0,93161.0,16788.0,15731.0,20253.0,19303.0,19320.0,5588.0,9396.0,6772.0,0,
2956,9747.0,15517.0,10816.0,10224.0,23096.0,9629.0,20491.0,16961.0,15953.0,12404.0,14920.0,19261.0,28765.0,29679.0,5391.0,4685.0,76499.0,1125795.0,63310.0,450391.0,4432.0,6521.0,97216.0,66786.0,61266.0,92482.0,16788.0,14080.0,18287.0,17321.0,17641.0,4591.0,6082.0,5446.0,0,
2957,9747.0,12746.0,8848.0,11011.0,21036.0,12117.0,25996.0,15864.0,12534.0,16918.0,18255.0,17957.0,26597.0,29435.0,4010.0,4457.0,84071.0,1120607.0,66103.0,514436.0,3742.0,5415.0,91159.0,65975.0,61266.0,93805.0,13726.0,14224.0,16751.0,15913.0,21004.0,6325.0,6082.0,7864.0,0,
2958,8675.0,14011.0,10425.0,9646.0,21572.0,9912.0,20591.0,14006.0,12356.0,22355.0,17340.0,18285.0,27826.0,27888.0,5455.0,3873.0,84385.0,1022795.0,76722.0,397865.0,4099.0,5302.0,92604.0,68823.0,75543.0,90137.0,16900.0,14665.0,18502.0,18333.0,17532.0,4189.0,6275.0,5704.0,0,
2959,8675.0,15467.0,11121.0,11837.0,23097.0,10222.0,26033.0,20284.0,21425.0,21257.0,18645.0,21844.0,31266.0,30301.0,3677.0,4523.0,91882.0,1175756.0,71273.0,397865.0,3900.0,6656.0,96448.0,69984.0,72151.0,100220.0,15477.0,15012.0,18447.0,17049.0,20889.0,5997.0,6275.0,5704.0,0,
2960,11568.0,14262.0,10299.0,11992.0,20100.0,10732.0,22655.0,10095.0,8572.0,9578.0,16404.0,18239.0,25166.0,28419.0,5353.0,4666.0,83349.0,1039739.0,63065.0,468688.0,3618.0,7376.0,100219.0,64870.0,62850.0,91797.0,15760.0,17834.0,18802.0,20621.0,18430.0,5663.0,7676.0,4946.0,0,
2961,9539.0,14190.0,9460.0,10787.0,24656.0,10732.0,26069.0,18927.0,27832.0,9578.0,22612.0,18239.0,25166.0,30404.0,7231.0,5685.0,104543.0,1096953.0,80643.0,500728.0,4637.0,5241.0,86802.0,81739.0,67183.0,97340.0,17163.0,16109.0,18802.0,19177.0,20762.0,5503.0,7676.0,8768.0,0,
2962,11775.0,14190.0,13911.0,9985.0,20984.0,11323.0,22328.0,19312.0,14927.0,11422.0,17089.0,18849.0,26323.0,29994.0,5733.0,5279.0,99027.0,1114566.0,75996.0,500475.0,5362.0,5614.0,99487.0,74293.0,77012.0,96343.0,17074.0,16109.0,19693.0,20239.0,18038.0,6043.0,9128.0,9083.0,0,
2963,10685.0,12132.0,9163.0,10422.0,24486.0,11156.0,21806.0,10412.0,19144.0,17839.0,19983.0,18849.0,24184.0,31052.0,4671.0,4396.0,102411.0,1186023.0,59392.0,487197.0,4749.0,7454.0,90896.0,71339.0,78530.0,87097.0,17662.0,15638.0,17428.0,16249.0,18920.0,5663.0,8402.0,9083.0,0,
2964,10623.0,15299.0,10651.0,11889.0,27527.0,11114.0,21806.0,10341.0,16562.0,16617.0,19689.0,19703.0,28916.0,29645.0,4671.0,5185.0,89167.0,1158793.0,70351.0,489342.0,3512.0,4237.0,100980.0,71133.0,70900.0,97232.0,15643.0,15638.0,19486.0,20356.0,20190.0,4824.0,6713.0,5028.0,0,
2965,9359.0,15299.0,10447.0,11889.0,24142.0,11112.0,24378.0,20763.0,15975.0,12400.0,14190.0,17753.0,31287.0,29645.0,4947.0,4692.0,72531.0,1180996.0,73827.0,489342.0,4686.0,5460.0,104468.0,75001.0,67951.0,97232.0,15316.0,16207.0,19486.0,20356.0,20142.0,5800.0,6713.0,7787.0,0,
2966,11275.0,13748.0,11086.0,10464.0,21791.0,11112.0,23126.0,10856.0,18798.0,22514.0,21071.0,18254.0,31287.0,27591.0,4182.0,3230.0,88548.0,1180996.0,61034.0,579615.0,5175.0,7378.0,97055.0,67661.0,67481.0,98042.0,16035.0,14435.0,19344.0,17113.0,20101.0,6474.0,9057.0,8275.0,0,
2967,11266.0,11973.0,9595.0,10792.0,23912.0,11321.0,23126.0,12644.0,12420.0,13881.0,17383.0,17635.0,26567.0,25527.0,5381.0,4535.0,97473.0,1047190.0,56903.0,566263.0,3523.0,4385.0,90343.0,72001.0,70331.0,92310.0,16734.0,14990.0,19525.0,18274.0,19342.0,6500.0,6833.0,7285.0,0,
2968,11423.0,13977.0,10547.0,10142.0,23094.0,10074.0,24556.0,19134.0,21576.0,22737.0,22387.0,18707.0,29676.0,29291.0,5048.0,2556.0,97473.0,1029278.0,61843.0,475871.0,4588.0,5107.0,86310.0,68126.0,72997.0,84707.0,12776.0,18308.0,16343.0,18545.0,18512.0,5514.0,8765.0,8479.0,0,
2969,9989.0,13917.0,11663.0,10717.0,23640.0,10194.0,20880.0,21473.0,8733.0,15014.0,19653.0,19422.0,27583.0,27045.0,4284.0,4464.0,90878.0,1168468.0,75571.0,507029.0,4588.0,5107.0,100848.0,76300.0,70963.0,84707.0,19232.0,15904.0,16343.0,19328.0,18512.0,7219.0,8659.0,6296.0,0,
2970,12348.0,14730.0,9114.0,10317.0,21311.0,10271.0,21501.0,11646.0,15641.0,16961.0,20172.0,15918.0,26997.0,31245.0,5050.0,4464.0,95781.0,1012324.0,55443.0,514899.0,4430.0,4855.0,87558.0,76300.0,61639.0,89203.0,13728.0,16234.0,15781.0,16943.0,15819.0,4213.0,7679.0,6840.0,0,
2971,10834.0,13508.0,10685.0,11667.0,24291.0,11538.0,24521.0,16795.0,8013.0,16961.0,18309.0,20817.0,28940.0,27415.0,5319.0,2948.0,88025.0,1012324.0,77306.0,541370.0,4016.0,4855.0,97477.0,72803.0,79896.0,97900.0,16354.0,17982.0,15781.0,19517.0,15819.0,4069.0,7679.0,7747.0,0,
2972,8761.0,14916.0,10685.0,10474.0,20604.0,11538.0,20232.0,16795.0,8013.0,16392.0,22228.0,18528.0,28606.0,29581.0,3833.0,3380.0,88934.0,1034038.0,69053.0,432954.0,4016.0,4237.0,87341.0,72803.0,66091.0,90628.0,12455.0,14421.0,14249.0,18670.0,18994.0,6401.0,6889.0,8342.0,0,
2973,7699.0,13636.0,8571.0,9944.0,18879.0,10231.0,24293.0,9751.0,26546.0,18342.0,16851.0,16127.0,27653.0,22981.0,4636.0,4267.0,71904.0,1065386.0,64130.0,465563.0,3776.0,4237.0,94878.0,61110.0,63217.0,83627.0,13824.0,11979.0,19370.0,16802.0,20158.0,4591.0,9300.0,6233.0,0,
2974,9200.0,13357.0,10565.0,10043.0,18879.0,9192.0,21375.0,21458.0,12932.0,14271.0,20123.0,20086.0,26290.0,23313.0,6006.0,3530.0,104035.0,1049406.0,72727.0,377148.0,4505.0,4452.0,86397.0,65908.0,68196.0,92279.0,16039.0,15480.0,17857.0,16105.0,16189.0,6473.0,8292.0,7308.0,0,
2975,9260.0,15088.0,12495.0,9644.0,22939.0,9759.0,24874.0,14783.0,14519.0,20413.0,18098.0,16574.0,26290.0,31466.0,4022.0,2218.0,79445.0,1049406.0,78360.0,567013.0,4847.0,5085.0,86397.0,72838.0,68572.0,103105.0,16528.0,15238.0,18455.0,18490.0,20574.0,4407.0,7809.0,5654.0,0,
2976,8332.0,15274.0,7888.0,11294.0,22939.0,10821.0,21748.0,30160.0,18165.0,16941.0,19124.0,18881.0,28484.0,31466.0,4902.0,4861.0,89412.0,1114993.0,77894.0,438787.0,5325.0,5278.0,102259.0,70354.0,70508.0,101725.0,15607.0,15341.0,19775.0,18499.0,19575.0,3847.0,6572.0,7961.0,0,
2977,13268.0,13144.0,12290.0,11294.0,25649.0,11033.0,24694.0,15678.0,14660.0,17036.0,16630.0,15633.0,27569.0,29462.0,3971.0,5248.0,95776.0,1114993.0,63444.0,569475.0,2625.0,6305.0,102259.0,71897.0,73345.0,101983.0,16708.0,19932.0,19473.0,19504.0,21461.0,4377.0,8021.0,6750.0,0,
2978,9542.0,14309.0,9225.0,11848.0,21306.0,11033.0,22144.0,16270.0,23376.0,19840.0,19890.0,19012.0,25373.0,29462.0,3434.0,4910.0,91589.0,1187802.0,62043.0,546547.0,2625.0,4559.0,101194.0,74593.0,69639.0,103044.0,16573.0,18054.0,18028.0,17613.0,20009.0,3191.0,7505.0,7730.0,0,
2979,10638.0,11879.0,9280.0,11848.0,22792.0,11593.0,22272.0,19598.0,17386.0,19840.0,19890.0,17140.0,28368.0,28846.0,5595.0,3880.0,85774.0,1183264.0,60644.0,510134.0,4968.0,7082.0,97297.0,71202.0,70930.0,93094.0,15956.0,16376.0,18527.0,16650.0,18632.0,4031.0,8470.0,6925.0,0,
2980,9549.0,11935.0,12441.0,9012.0,24849.0,8803.0,22683.0,14304.0,15866.0,17119.0,19624.0,20085.0,26106.0,26702.0,6388.0,3542.0,98117.0,1026827.0,76274.0,500002.0,4306.0,4533.0,89953.0,77362.0,69037.0,92689.0,15511.0,15785.0,16251.0,17847.0,20995.0,5149.0,8025.0,5196.0,0,
2981,8090.0,11600.0,9396.0,11072.0,22155.0,10782.0,20837.0,20550.0,12180.0,16484.0,15480.0,16956.0,27315.0,26975.0,4920.0,3530.0,83350.0,1111361.0,60731.0,480798.0,4562.0,2896.0,95467.0,60569.0,67211.0,92805.0,15511.0,15367.0,15046.0,16285.0,19999.0,5149.0,8921.0,4624.0,0,
2982,12554.0,13903.0,13620.0,8873.0,23198.0,10782.0,24600.0,9340.0,19245.0,12074.0,18483.0,18135.0,24498.0,27941.0,4433.0,3530.0,101554.0,1048536.0,74627.0,492618.0,4231.0,4946.0,91185.0,79453.0,68017.0,90953.0,17810.0,16852.0,17631.0,17673.0,19790.0,3922.0,8577.0,6312.0,0,
2983,11554.0,13555.0,9129.0,9174.0,24596.0,11611.0,23862.0,20230.0,16702.0,16776.0,20868.0,19189.0,29788.0,31410.0,3577.0,4429.0,101554.0,1156310.0,65316.0,485488.0,4487.0,4916.0,102832.0,79215.0,74393.0,94541.0,16209.0,15670.0,17631.0,16424.0,18800.0,5527.0,7860.0,6475.0,0,
2984,12395.0,14821.0,9021.0,9174.0,22763.0,10725.0,24420.0,22035.0,15972.0,22746.0,20566.0,19688.0,27602.0,27995.0,3802.0,3549.0,114414.0,1152824.0,64370.0,509404.0,5325.0,4384.0,101159.0,74354.0,74393.0,94541.0,17891.0,18047.0,19014.0,19218.0,21373.0,4321.0,8032.0,7789.0,0,
2985,7526.0,13019.0,12014.0,12657.0,23919.0,9981.0,25064.0,14217.0,14878.0,19730.0,18853.0,18095.0,29053.0,27995.0,5056.0,5316.0,89683.0,1208127.0,63737.0,538346.0,4911.0,5708.0,99452.0,72799.0,75938.0,95910.0,16714.0,16637.0,16528.0,18324.0,19210.0,5212.0,7630.0,6375.0,0,
2986,7526.0,12608.0,10933.0,9880.0,23048.0,10104.0,24372.0,17647.0,11816.0,15443.0,23068.0,21804.0,28224.0,25286.0,4323.0,4523.0,89683.0,1076801.0,59397.0,481859.0,4971.0,4375.0,92654.0,77493.0,73458.0,88037.0,15029.0,15379.0,16638.0,17989.0,21268.0,5481.0,8397.0,7268.0,0,
2987,12178.0,13514.0,12422.0,10522.0,23836.0,12285.0,22406.0,26796.0,14189.0,18562.0,20534.0,18834.0,27657.0,30367.0,4809.0,5020.0,114824.0,1030583.0,67693.0,412181.0,4844.0,5560.0,93233.0,82171.0,76917.0,95381.0,17789.0,17048.0,18623.0,18258.0,17795.0,6230.0,5548.0,8487.0,0,
2988,9846.0,14841.0,9248.0,10522.0,20965.0,12285.0,24954.0,13494.0,24142.0,18562.0,18917.0,20797.0,29257.0,30367.0,5782.0,5176.0,97526.0,1175613.0,67693.0,412181.0,4562.0,5011.0,93233.0,71639.0,72627.0,102878.0,16008.0,17084.0,18647.0,16263.0,21509.0,4926.0,9469.0,8487.0,0,
2989,10728.0,15449.0,10362.0,11001.0,21328.0,10861.0,24954.0,10087.0,17973.0,3610.0,15006.0,17264.0,25070.0,26870.0,5590.0,4602.0,103455.0,1077698.0,56556.0,520127.0,3155.0,4439.0,90506.0,72896.0,75411.0,89470.0,14949.0,20063.0,16705.0,15740.0,16544.0,3041.0,8812.0,6884.0,0,
2990,9191.0,12463.0,8255.0,11336.0,23333.0,11691.0,23750.0,12275.0,15059.0,19363.0,22311.0,17264.0,27535.0,29168.0,5590.0,4602.0,124738.0,1114156.0,61200.0,518869.0,5325.0,5633.0,91521.0,78419.0,78941.0,89972.0,17122.0,16389.0,16705.0,17598.0,21055.0,4881.0,8633.0,7779.0,0,
2991,12431.0,12463.0,11732.0,11336.0,25903.0,11691.0,26475.0,25589.0,18255.0,19050.0,20066.0,23014.0,30655.0,29168.0,4565.0,2650.0,124738.0,1196705.0,75389.0,518869.0,5242.0,4680.0,91521.0,89226.0,82237.0,89972.0,19357.0,16665.0,17911.0,17598.0,21055.0,6144.0,7898.0,7065.0,0,
2992,12476.0,14142.0,10096.0,11782.0,23882.0,11227.0,26475.0,27161.0,8731.0,18402.0,20255.0,18635.0,30655.0,29168.0,4565.0,4704.0,109844.0,1196705.0,75545.0,495893.0,4919.0,4540.0,57844.0,80103.0,77881.0,58382.0,16081.0,15047.0,17911.0,11858.0,20311.0,3710.0,8825.0,5774.0,0,
2993,5605.0,8913.0,8067.0,8295.0,19961.0,8775.0,19378.0,6893.0,6393.0,9726.0,11559.0,13705.0,18251.0,0.0,5609.0,3448.0,60110.0,596060.0,40254.0,256859.0,4166.0,4339.0,57844.0,46471.0,41658.0,58382.0,12489.0,10940.0,14056.0,11858.0,13824.0,3589.0,6636.0,8522.0,1,172.20.2.232
2994,24740.0,13150.0,25298.0,9460.0,19961.0,9922.0,35576.0,6893.0,6393.0,11323.0,11559.0,13705.0,18251.0,0.0,18449.0,4861.0,101112.0,596060.0,68543.0,494706.0,3370.0,4339.0,94387.0,87214.0,82008.0,87916.0,29813.0,28055.0,16204.0,17958.0,18859.0,3589.0,8158.0,8522.0,1,172.20.2.232
2995,9155.0,14015.0,9821.0,11004.0,25486.0,9615.0,22200.0,14096.0,14719.0,20382.0,23124.0,24145.0,32431.0,0.0,5182.0,4861.0,114478.0,1130005.0,74824.0,494706.0,3362.0,4277.0,94387.0,75084.0,73619.0,87916.0,16766.0,17852.0,17626.0,18924.0,18567.0,4288.0,7940.0,7003.0,1,172.20.2.232
2996,9155.0,14542.0,9821.0,10101.0,36796.0,10460.0,38689.0,14096.0,23299.0,16184.0,23124.0,24145.0,32431.0,0.0,5182.0,5328.0,114478.0,1200234.0,62156.0,402444.0,2749.0,4277.0,99296.0,75084.0,73619.0,99798.0,16766.0,17852.0,18727.0,17889.0,19875.0,4288.0,6254.0,7003.0,0,
2997,9956.0,10898.0,10209.0,11131.0,27843.0,9325.0,26660.0,16240.0,25168.0,16184.0,27379.0,24938.0,24346.0,24740.0,5914.0,3293.0,125527.0,1086462.0,62156.0,524078.0,4332.0,5617.0,90369.0,88946.0,82386.0,94033.0,15659.0,17978.0,18023.0,18816.0,19875.0,6658.0,6254.0,8702.0,0,
2998,13645.0,13643.0,13644.0,10800.0,24682.0,10661.0,26084.0,19448.0,25168.0,12121.0,19841.0,21843.0,29028.0,26070.0,5091.0,3117.0,134381.0,1053571.0,62279.0,533970.0,4632.0,5390.0,97927.0,83108.0,81906.0,105109.0,16008.0,19775.0,18891.0,18816.0,20333.0,4741.0,7194.0,7198.0,0,
2999,10395.0,13641.0,11196.0,9738.0,27575.0,11103.0,26344.0,23084.0,10192.0,24656.0,22906.0,22275.0,26642.0,28343.0,3959.0,4023.0,129552.0,1134261.0,73926.0,493734.0,3647.0,5390.0,97276.0,79459.0,83173.0,98869.0,15519.0,17558.0,18650.0,18186.0,20755.0,4818.0,6495.0,9141.0,0,
3000,10458.0,14879.0,11444.0,12150.0,27788.0,12118.0,26020.0,11742.0,10192.0,14085.0,19494.0,19677.0,30013.0,28343.0,4900.0,5335.0,136628.0,1134261.0,71658.0,510954.0,5377.0,5021.0,106632.0,84700.0,83970.0,98869.0,18611.0,18769.0,19094.0,20445.0,20755.0,5357.0,6495.0,8221.0,0,
3001,12478.0,14500.0,11444.0,10827.0,23364.0,11028.0,23810.0,21949.0,12720.0,22739.0,24573.0,22822.0,25905.0,29198.0,5328.0,3380.0,118774.0,1160186.0,73337.0,542483.0,3420.0,5746.0,105057.0,84700.0,79656.0,103822.0,19090.0,18134.0,20334.0,20957.0,18115.0,4915.0,6803.0,7985.0,0,
3002,10833.0,15690.0,10509.0,11885.0,24856.0,10496.0,24339.0,30873.0,12720.0,12691.0,20410.0,20313.0,30878.0,29198.0,6433.0,4854.0,118774.0,1160186.0,54627.0,348162.0,4302.0,5235.0,90814.0,80222.0,85855.0,97170.0,17598.0,16904.0,17042.0,19639.0,20021.0,3760.0,6680.0,8556.0,0,
3003,12407.0,12257.0,14897.0,11379.0,26415.0,12109.0,26622.0,14372.0,16945.0,18184.0,23107.0,19936.0,27037.0,26368.0,4246.0,4267.0,143156.0,1108420.0,71783.0,348162.0,3825.0,4673.0,105508.0,95493.0,91015.0,102895.0,17801.0,18433.0,17042.0,19135.0,21804.0,4002.0,6680.0,7398.0,0,
3004,11028.0,13438.0,10720.0,11177.0,24804.0,11148.0,24725.0,14706.0,31320.0,20008.0,23107.0,22716.0,30853.0,26368.0,8614.0,4199.0,130530.0,1172406.0,79262.0,549033.0,4438.0,6706.0,101478.0,82822.0,77096.0,102895.0,16012.0,17337.0,19207.0,19701.0,21250.0,5281.0,8380.0,8528.0,0,
3005,12488.0,14305.0,12471.0,10245.0,23256.0,9694.0,20192.0,12080.0,11588.0,6576.0,20843.0,17045.0,23953.0,23652.0,4744.0,2880.0,127699.0,1173030.0,54806.0,357488.0,2550.0,4437.0,85993.0,83340.0,80943.0,92414.0,16017.0,18252.0,16455.0,18749.0,17490.0,3601.0,5853.0,5860.0,0,
3006,11565.0,14265.0,10943.0,10245.0,27276.0,9694.0,24085.0,15877.0,21936.0,23242.0,23704.0,21382.0,29852.0,29398.0,3964.0,3936.0,133236.0,1248381.0,61171.0,457245.0,3719.0,5060.0,100571.0,77582.0,76691.0,96599.0,14214.0,15965.0,18407.0,18035.0,19860.0,4178.0,5853.0,7644.0,0,
3007,12154.0,13746.0,12141.0,11396.0,29847.0,11140.0,27657.0,16346.0,27405.0,19516.0,24982.0,20347.0,30661.0,27792.0,5115.0,4948.0,147532.0,1163910.0,59414.0,512587.0,4712.0,6928.0,100727.0,93045.0,78206.0,112486.0,17645.0,17406.0,19781.0,17788.0,19860.0,5514.0,9612.0,7802.0,0,
3008,11703.0,13746.0,11105.0,11396.0,25888.0,12007.0,26515.0,17768.0,16848.0,26095.0,24982.0,23255.0,30661.0,27792.0,4485.0,3605.0,143739.0,1408915.0,59447.0,527540.0,4231.0,3952.0,100727.0,82047.0,84882.0,112486.0,17645.0,17703.0,19297.0,17788.0,22540.0,5514.0,8394.0,6771.0,0,
3009,12078.0,13192.0,11669.0,11290.0,28454.0,11190.0,27385.0,20591.0,12881.0,17580.0,24712.0,25254.0,32843.0,26063.0,5437.0,3948.0,148098.0,1408915.0,60834.0,440663.0,5299.0,5019.0,110729.0,89416.0,84882.0,106440.0,16262.0,18193.0,19297.0,20913.0,22540.0,3996.0,9496.0,6831.0,0,
3010,13994.0,15652.0,11776.0,12518.0,25920.0,11645.0,25910.0,20010.0,14071.0,21500.0,17369.0,20243.0,32400.0,30673.0,5211.0,5185.0,130844.0,1279259.0,57773.0,474472.0,4637.0,5575.0,113323.0,85542.0,82256.0,105631.0,18122.0,20117.0,20036.0,20644.0,20465.0,3996.0,7400.0,5959.0,0,
3011,11445.0,13320.0,11172.0,10172.0,27167.0,13146.0,24199.0,16858.0,25303.0,21500.0,24092.0,27345.0,30208.0,29068.0,4123.0,5185.0,135987.0,1231012.0,69719.0,492037.0,3249.0,4336.0,100936.0,83188.0,86737.0,98275.0,18004.0,14561.0,20036.0,17790.0,21512.0,3670.0,9391.0,9711.0,0,
3012,11433.0,15247.0,11807.0,10221.0,24107.0,12024.0,26897.0,17149.0,8933.0,7394.0,21072.0,18809.0,28237.0,24185.0,3143.0,3598.0,121498.0,1105491.0,74537.0,464686.0,4373.0,6115.0,98297.0,82983.0,85926.0,101626.0,17595.0,19226.0,18007.0,18808.0,20116.0,3670.0,6482.0,5618.0,0,
3013,11433.0,14957.0,9925.0,10221.0,27396.0,12024.0,25926.0,30927.0,8933.0,24587.0,21478.0,23128.0,28237.0,24185.0,4786.0,3598.0,135524.0,1105491.0,57112.0,520732.0,3453.0,5503.0,103538.0,83476.0,82219.0,111648.0,16500.0,19226.0,19680.0,18808.0,22029.0,4732.0,6482.0,8340.0,0,
3014,13220.0,15635.0,12000.0,10023.0,25364.0,11263.0,29597.0,19275.0,19838.0,18222.0,23996.0,21367.0,26297.0,30960.0,4874.0,4389.0,135524.0,1151718.0,71230.0,571293.0,3031.0,5109.0,109904.0,85548.0,88119.0,108884.0,17826.0,19533.0,20400.0,19983.0,22867.0,7262.0,7849.0,7625.0,0,
3015,13220.0,13418.0,10130.0,11156.0,25290.0,11263.0,27129.0,17546.0,11012.0,25003.0,25583.0,21367.0,28919.0,30960.0,3685.0,5260.0,144890.0,1244867.0,74304.0,499547.0,4712.0,5952.0,104573.0,94929.0,87534.0,105204.0,20078.0,16741.0,20113.0,19208.0,23744.0,4814.0,6680.0,6737.0,0,
3016,9655.0,14916.0,9415.0,11156.0,26957.0,11348.0,23704.0,17293.0,18410.0,16482.0,22953.0,19876.0,27097.0,29708.0,3647.0,2812.0,125908.0,1319202.0,76798.0,499547.0,4919.0,6078.0,113514.0,91258.0,88542.0,100424.0,16762.0,18745.0,20347.0,21174.0,21980.0,3378.0,8439.0,6737.0,0,
3017,11535.0,14337.0,10086.0,13240.0,25994.0,12264.0,32672.0,15559.0,21578.0,16764.0,21890.0,21721.0,32228.0,31453.0,4752.0,2812.0,121186.0,1431073.0,74930.0,517114.0,4099.0,3729.0,113023.0,79825.0,95099.0,100424.0,20279.0,18002.0,19198.0,20643.0,23149.0,5846.0,8401.0,5481.0,0,
3018,11319.0,15644.0,12094.0,11960.0,25430.0,12631.0,25304.0,13797.0,20521.0,22677.0,22270.0,21721.0,34227.0,31453.0,4752.0,2808.0,126987.0,1384275.0,67251.0,516598.0,3445.0,7164.0,112912.0,76188.0,83509.0,108701.0,18185.0,18246.0,20650.0,21743.0,22415.0,4508.0,9289.0,7050.0,0,
3019,12413.0,15644.0,12292.0,12190.0,28802.0,11286.0,25304.0,4799.0,15209.0,11692.0,20308.0,16585.0,29812.0,32053.0,6097.0,3553.0,124261.0,1365652.0,64412.0,503464.0,3212.0,6707.0,110831.0,86924.0,80571.0,110179.0,18065.0,19365.0,18923.0,21221.0,21447.0,6354.0,6765.0,8421.0,0,
3020,11374.0,15687.0,12483.0,11421.0,25466.0,11286.0,25774.0,27500.0,24500.0,17241.0,24698.0,23924.0,29812.0,30362.0,3217.0,3868.0,133025.0,1425321.0,61657.0,491213.0,4795.0,5458.0,110925.0,87759.0,83723.0,108440.0,18646.0,16886.0,20757.0,18815.0,22607.0,3744.0,9561.0,8093.0,0,
3021,11679.0,14947.0,12565.0,12426.0,27944.0,12586.0,26191.0,17214.0,19888.0,19361.0,23826.0,21980.0,31690.0,30228.0,4048.0,4429.0,134352.0,1446576.0,77900.0,546933.0,4588.0,5058.0,119010.0,87759.0,90920.0,113431.0,19879.0,15866.0,20757.0,21651.0,22607.0,6185.0,9561.0,8491.0,0,
3022,9923.0,17302.0,9178.0,10617.0,24080.0,12805.0,27877.0,19276.0,20637.0,21575.0,21689.0,22319.0,32032.0,32006.0,4664.0,4692.0,128175.0,1436411.0,65270.0,449096.0,5250.0,5223.0,116326.0,84765.0,81868.0,120874.0,18237.0,16514.0,19316.0,21651.0,22640.0,3702.0,7943.0,6817.0,0,
3023,11298.0,17302.0,10737.0,10617.0,28843.0,13390.0,26798.0,18957.0,19162.0,17842.0,17472.0,17827.0,33404.0,34716.0,5463.0,3293.0,127191.0,1409781.0,55862.0,449096.0,4513.0,4347.0,116091.0,82537.0,88774.0,120874.0,16923.0,17527.0,19316.0,19449.0,22426.0,3852.0,8277.0,7905.0,0,
3024,14364.0,14747.0,11800.0,11883.0,26424.0,12065.0,28496.0,13150.0,18450.0,19821.0,23994.0,24946.0,28429.0,29612.0,5726.0,5166.0,130205.0,1404475.0,55862.0,451762.0,5176.0,4347.0,111278.0,88420.0,89135.0,107877.0,19517.0,19900.0,16911.0,18338.0,21079.0,2813.0,8434.0,7437.0,0,
3025,9621.0,15518.0,9013.0,12705.0,26726.0,12509.0,26280.0,19871.0,13688.0,20861.0,19623.0,19062.0,30296.0,31049.0,5190.0,2624.0,122268.0,1401230.0,66409.0,425541.0,2553.0,5664.0,110508.0,76363.0,89075.0,108495.0,18767.0,18129.0,18391.0,19334.0,20487.0,5812.0,7004.0,8420.0,0,
3026,12839.0,15447.0,13699.0,12705.0,26726.0,12509.0,25263.0,15681.0,24959.0,10800.0,21750.0,23161.0,31702.0,33572.0,4909.0,5098.0,151595.0,1378990.0,61659.0,425541.0,2553.0,5172.0,110508.0,91148.0,86197.0,108495.0,19591.0,16405.0,18391.0,19648.0,19555.0,5229.0,7387.0,5474.0,0,
3027,9790.0,15950.0,9440.0,12959.0,25972.0,10242.0,29288.0,21371.0,15788.0,27107.0,22993.0,24134.0,31245.0,34013.0,4825.0,4354.0,150653.0,1427775.0,64906.0,514108.0,5204.0,5172.0,114395.0,93300.0,94265.0,111737.0,18180.0,19237.0,20456.0,21923.0,23632.0,3516.0,7490.0,5909.0,0,
