index,172.20.2.197,172.20.1.184,172.20.1.185,172.20.2.205,172.20.1.193,172.20.2.204,172.20.1.194,172.20.2.198,172.20.1.186,172.20.1.187,172.20.2.206,172.20.2.207,172.20.1.195,172.20.1.196,172.20.1.188,172.20.2.199,172.20.2.211,172.20.1.197,172.20.1.198,172.20.2.210,172.20.2.208,172.20.1.189,172.20.2.200,172.20.2.209,172.20.1.200,172.20.2.214,172.20.1.201,172.20.1.191,172.20.2.202,172.20.1.190,172.20.2.201,172.20.1.199,172.20.2.213,172.20.1.192,172.20.2.203,label,target
2934,9444.0,14456.0,14807.0,21308.0,28986.0,23745.0,24559.0,11305.0,18314.0,20560.0,18039.0,16848.0,28582.0,27389.0,3833.0,4361.0,37076.0,633567.0,253154.0,60655.0,167353.0,4443.0,4646.0,73322.0,94338.0,71234.0,95663.0,18846.0,15283.0,19711.0,16806.0,20693.0,20259.0,8285.0,6330.0,0,
2935,8916.0,14864.0,16065.0,20627.0,22691.0,22664.0,25433.0,11560.0,15863.0,11495.0,17792.0,16430.0,25945.0,24949.0,5614.0,4535.0,47614.0,633630.0,203315.0,64750.0,166447.0,4939.0,5242.0,71371.0,95742.0,71305.0,93999.0,18743.0,17353.0,21225.0,14868.0,18906.0,17126.0,7734.0,5765.0,0,
2936,9531.0,14618.0,14641.0,23520.0,24325.0,23872.0,22611.0,14984.0,18676.0,12776.0,15791.0,15132.0,27840.0,24949.0,5614.0,4760.0,50439.0,538237.0,269223.0,58524.0,172551.0,4295.0,4456.0,67051.0,96551.0,67324.0,95048.0,18564.0,17353.0,18480.0,13099.0,20173.0,16567.0,10153.0,5765.0,0,
2937,8386.0,15531.0,17280.0,23373.0,26350.0,18448.0,24031.0,9033.0,12668.0,19859.0,16223.0,15626.0,27195.0,29077.0,4947.0,3711.0,40091.0,563012.0,194857.0,61593.0,167601.0,5756.0,5250.0,61955.0,94981.0,59784.0,93044.0,18504.0,12596.0,18480.0,14294.0,18229.0,16843.0,7895.0,6324.0,0,
2938,8685.0,15758.0,13078.0,24673.0,26350.0,20366.0,28046.0,9033.0,13443.0,4623.0,17720.0,15626.0,24920.0,23788.0,4947.0,2486.0,39959.0,563012.0,260928.0,68801.0,152200.0,5405.0,4404.0,70948.0,92792.0,59784.0,86833.0,19037.0,13818.0,17949.0,16319.0,21360.0,18338.0,6705.0,6185.0,0,
2939,9971.0,13927.0,13533.0,22569.0,24596.0,23744.0,25626.0,7237.0,24739.0,11776.0,16806.0,15374.0,24920.0,28568.0,4164.0,5283.0,48004.0,460603.0,241243.0,70083.0,165532.0,5467.0,4404.0,63228.0,92792.0,68531.0,87610.0,21281.0,13675.0,19677.0,14529.0,17584.0,18877.0,7214.0,7995.0,0,
2940,9517.0,14202.0,15068.0,22848.0,24596.0,20768.0,23631.0,17853.0,15450.0,23005.0,19175.0,18703.0,25129.0,25137.0,5973.0,3793.0,41361.0,610933.0,244545.0,69902.0,154528.0,6372.0,4755.0,70092.0,89488.0,68531.0,93881.0,18173.0,15461.0,17200.0,15974.0,19022.0,16998.0,6473.0,7119.0,0,
2941,7052.0,13950.0,13858.0,22285.0,29345.0,21115.0,26911.0,17818.0,19441.0,16258.0,17250.0,16772.0,25129.0,29828.0,4359.0,3455.0,41513.0,615053.0,207013.0,69902.0,164464.0,3480.0,3957.0,60903.0,100939.0,61119.0,97794.0,17434.0,16101.0,18139.0,13681.0,21568.0,19102.0,9076.0,7684.0,0,
2942,7052.0,13950.0,13933.0,20087.0,21805.0,24291.0,26911.0,3981.0,11321.0,12191.0,17668.0,15700.0,25295.0,24240.0,5025.0,4760.0,55153.0,534322.0,252800.0,48800.0,165402.0,3928.0,4618.0,60903.0,88995.0,64767.0,92313.0,16131.0,15112.0,17623.0,16697.0,16240.0,16590.0,6039.0,4742.0,0,
2943,7209.0,13245.0,14120.0,22045.0,26542.0,21310.0,26739.0,20819.0,16022.0,19598.0,17074.0,16358.0,25295.0,29100.0,6281.0,4448.0,49178.0,614793.0,209945.0,54972.0,171494.0,4386.0,5250.0,60302.0,88995.0,56442.0,79217.0,16082.0,12082.0,16933.0,14877.0,19224.0,19899.0,9026.0,4742.0,0,
2944,9129.0,16131.0,15283.0,21145.0,22977.0,21369.0,26997.0,6821.0,6539.0,6003.0,14780.0,14928.0,25266.0,26660.0,5638.0,4023.0,47798.0,522668.0,209945.0,70484.0,160344.0,5607.0,2211.0,72598.0,99064.0,56442.0,96984.0,16082.0,14097.0,20691.0,14331.0,19936.0,16093.0,7373.0,4571.0,0,
2945,8790.0,16131.0,16694.0,20574.0,29115.0,23202.0,27325.0,14490.0,13622.0,20025.0,17635.0,16550.0,29746.0,33149.0,6054.0,3842.0,47819.0,637304.0,281803.0,64712.0,179235.0,2280.0,3163.0,67330.0,102853.0,64786.0,95106.0,17974.0,14946.0,15685.0,14906.0,18430.0,19663.0,8288.0,7707.0,0,
2946,7940.0,12969.0,12847.0,21106.0,27417.0,22595.0,27439.0,19247.0,8570.0,8681.0,13881.0,13714.0,24146.0,25928.0,5367.0,4929.0,45769.0,546313.0,123240.0,63017.0,167657.0,2280.0,4298.0,60059.0,93203.0,60027.0,94859.0,15851.0,16402.0,18997.0,12663.0,18594.0,19663.0,9981.0,7707.0,0,
2947,8743.0,15879.0,16659.0,19973.0,23558.0,23158.0,22179.0,14743.0,15844.0,12367.0,16793.0,15777.0,26526.0,27164.0,5379.0,5004.0,39606.0,558351.0,102447.0,61813.0,169046.0,4726.0,3975.0,57564.0,91261.0,56274.0,93153.0,17092.0,15809.0,16561.0,12545.0,17401.0,16224.0,8646.0,5901.0,0,
2948,7748.0,16257.0,13645.0,25292.0,28715.0,23656.0,26812.0,14087.0,13142.0,23023.0,14097.0,14562.0,32554.0,29823.0,5437.0,5004.0,49315.0,585094.0,143360.0,61813.0,183770.0,6159.0,3975.0,59463.0,100378.0,66414.0,103765.0,19375.0,12968.0,18454.0,14995.0,19922.0,17948.0,8437.0,5993.0,0,
2949,7748.0,13815.0,17321.0,21255.0,26555.0,21046.0,27361.0,17904.0,14203.0,11914.0,17217.0,16487.0,27452.0,26192.0,4860.0,4378.0,45071.0,614262.0,253007.0,64997.0,166394.0,6967.0,4099.0,59463.0,101095.0,66414.0,99571.0,21845.0,15966.0,18359.0,13485.0,18421.0,19621.0,7360.0,4902.0,0,
2950,8077.0,13368.0,13403.0,23842.0,23492.0,23260.0,25489.0,16986.0,23686.0,24864.0,17217.0,16487.0,33741.0,31067.0,5465.0,4378.0,48999.0,614262.0,205899.0,64997.0,166418.0,2735.0,4182.0,69409.0,101485.0,68892.0,100803.0,19684.0,15867.0,16848.0,15433.0,20136.0,18778.0,7789.0,6637.0,0,
2951,10846.0,16947.0,15326.0,23044.0,25088.0,22996.0,26565.0,11984.0,9283.0,7128.0,15962.0,15586.0,26499.0,26057.0,6233.0,4016.0,44096.0,573404.0,238284.0,60673.0,166418.0,4410.0,4430.0,74091.0,99094.0,71541.0,95814.0,22023.0,14126.0,20356.0,15433.0,20758.0,17257.0,6081.0,5555.0,0,
2952,8585.0,11453.0,13215.0,18682.0,23036.0,19914.0,22432.0,13275.0,16445.0,21986.0,14910.0,15485.0,28055.0,27351.0,5151.0,4530.0,43485.0,487250.0,176664.0,70315.0,137883.0,6719.0,4107.0,59700.0,87755.0,61892.0,91602.0,16772.0,13249.0,17167.0,11635.0,16448.0,15541.0,6081.0,5137.0,1,172.20.1.185
2953,10222.0,13951.0,27170.0,20994.0,25044.0,18556.0,23183.0,12712.0,12336.0,8396.0,15369.0,14093.0,20908.0,22691.0,4104.0,4192.0,39819.0,511458.0,223811.0,58466.0,153203.0,3866.0,2798.0,61620.0,85809.0,62352.0,90347.0,17296.0,14980.0,16119.0,16056.0,18962.0,15541.0,6947.0,7382.0,1,172.20.1.185
2954,10222.0,21518.0,3932.0,23108.0,25210.0,19407.0,26974.0,16382.0,17367.0,12081.0,18463.0,14093.0,27900.0,28745.0,5067.0,3939.0,53369.0,599490.0,238015.0,60046.0,163440.0,4659.0,3776.0,70503.0,89066.0,66862.0,89865.0,18044.0,16046.0,16806.0,16376.0,18414.0,18047.0,7570.0,6814.0,1,172.20.1.185
2955,10222.0,19793.0,3932.0,23105.0,28376.0,19407.0,26371.0,11220.0,13924.0,19458.0,16243.0,17292.0,28104.0,27066.0,4753.0,3936.0,45073.0,622064.0,239685.0,66062.0,162339.0,4939.0,5412.0,73139.0,90989.0,66481.0,92974.0,18543.0,16104.0,16432.0,15630.0,20297.0,19549.0,8466.0,6106.0,1,172.20.1.185
2956,6440.0,12855.0,15407.0,22575.0,24484.0,19447.0,27233.0,13847.0,13016.0,12885.0,17317.0,15571.0,31677.0,29976.0,4689.0,3049.0,44651.0,541409.0,245108.0,61060.0,164975.0,5647.0,2599.0,74811.0,90821.0,63921.0,91795.0,16713.0,14603.0,18521.0,12359.0,18284.0,16795.0,7427.0,4662.0,0,
2957,6440.0,12987.0,15407.0,23524.0,27615.0,22697.0,26065.0,17090.0,16243.0,14517.0,17422.0,16356.0,28551.0,25208.0,3797.0,4929.0,43208.0,574188.0,230608.0,60923.0,164975.0,4700.0,4911.0,72859.0,100682.0,74419.0,105738.0,17961.0,13102.0,17341.0,17385.0,19756.0,19314.0,9190.0,6387.0,0,
2958,11096.0,15292.0,14407.0,23008.0,23732.0,21111.0,27486.0,11698.0,9877.0,8118.0,19458.0,17260.0,29064.0,28679.0,5168.0,4929.0,47583.0,574188.0,191777.0,70812.0,174743.0,5221.0,3892.0,73071.0,94868.0,71554.0,98225.0,18016.0,14124.0,18494.0,15388.0,19756.0,18550.0,6347.0,6710.0,0,
2959,9163.0,14495.0,11555.0,22025.0,29151.0,21155.0,30698.0,11698.0,8662.0,15092.0,15376.0,16876.0,31055.0,27917.0,5050.0,3448.0,51325.0,600535.0,278303.0,60948.0,166747.0,6503.0,4761.0,70566.0,97219.0,67840.0,99298.0,20932.0,14862.0,19714.0,15387.0,21615.0,20551.0,8035.0,7149.0,0,
2960,11311.0,16079.0,17240.0,22570.0,24560.0,19814.0,26235.0,11764.0,8796.0,17737.0,19737.0,17556.0,26079.0,25772.0,6743.0,4779.0,46378.0,579838.0,274033.0,61895.0,154160.0,5750.0,4174.0,71443.0,89689.0,74289.0,95764.0,15660.0,16953.0,22075.0,15378.0,20190.0,16711.0,6509.0,6392.0,0,
2961,9085.0,14630.0,12914.0,24730.0,25775.0,24058.0,26306.0,12598.0,19316.0,18655.0,16846.0,16871.0,29590.0,28524.0,5697.0,4478.0,39566.0,623979.0,219579.0,74838.0,173281.0,6003.0,4588.0,69064.0,99388.0,71147.0,95492.0,17810.0,15673.0,18219.0,16513.0,18711.0,19517.0,7407.0,6100.0,0,
2962,11385.0,14505.0,17620.0,21787.0,24920.0,22283.0,25737.0,6439.0,19316.0,15283.0,16043.0,16523.0,26969.0,28524.0,5697.0,4448.0,38151.0,655017.0,269035.0,60708.0,171256.0,4677.0,4922.0,70495.0,106019.0,70498.0,100173.0,20181.0,17377.0,19839.0,14879.0,17830.0,16307.0,7225.0,7617.0,0,
2963,8514.0,14773.0,12169.0,23126.0,27371.0,22282.0,26874.0,17698.0,14295.0,17198.0,15577.0,19357.0,31738.0,31114.0,2577.0,3455.0,42074.0,624544.0,224537.0,63572.0,181072.0,5495.0,3445.0,66367.0,99933.0,71610.0,96886.0,19323.0,15032.0,17970.0,14315.0,19703.0,20195.0,9151.0,6029.0,0,
2964,8991.0,14739.0,18643.0,20252.0,27818.0,20935.0,25758.0,15209.0,9100.0,8753.0,15091.0,14325.0,25222.0,23489.0,5287.0,3286.0,41388.0,555601.0,192453.0,59806.0,166225.0,5072.0,3510.0,61952.0,96431.0,64590.0,94428.0,16840.0,16605.0,17970.0,13808.0,16214.0,18366.0,6452.0,5449.0,0,
2965,8991.0,13341.0,12633.0,20904.0,24482.0,21235.0,24963.0,14366.0,14599.0,19114.0,18061.0,13958.0,29265.0,29783.0,5319.0,3286.0,49998.0,539127.0,192453.0,67292.0,165181.0,5341.0,4508.0,66047.0,92646.0,69460.0,95441.0,15590.0,16619.0,18854.0,16038.0,17992.0,19123.0,8687.0,6899.0,0,
2966,6421.0,15270.0,14857.0,20904.0,26485.0,21779.0,24654.0,5343.0,9824.0,17128.0,15959.0,17750.0,28781.0,25317.0,5319.0,4192.0,54110.0,624636.0,235313.0,75097.0,172674.0,4322.0,4637.0,62823.0,96279.0,66915.0,100019.0,19517.0,16619.0,18854.0,13154.0,19446.0,18589.0,7915.0,6899.0,0,
2967,10516.0,15614.0,16117.0,20791.0,26485.0,23045.0,26455.0,5343.0,18611.0,14052.0,17033.0,15224.0,31944.0,30939.0,4570.0,4192.0,39297.0,509951.0,223698.0,67816.0,172674.0,4382.0,5026.0,66690.0,100404.0,63898.0,101351.0,18876.0,13298.0,18594.0,13154.0,18989.0,18020.0,8369.0,6425.0,0,
2968,8336.0,10950.0,11192.0,21086.0,24701.0,19775.0,26455.0,10148.0,7917.0,8391.0,16108.0,16348.0,21470.0,22819.0,5637.0,2617.0,44616.0,565345.0,179813.0,60081.0,138859.0,5203.0,4761.0,60695.0,100404.0,62541.0,84073.0,16728.0,13819.0,19051.0,13046.0,18599.0,16786.0,7227.0,5889.0,0,
2969,10700.0,15734.0,15493.0,23776.0,23137.0,23749.0,25622.0,18414.0,15107.0,8580.0,16108.0,19535.0,21470.0,30932.0,4577.0,4042.0,42357.0,565345.0,262604.0,61240.0,169283.0,4927.0,3768.0,71412.0,91480.0,74291.0,94507.0,17712.0,16365.0,16913.0,13046.0,18261.0,17741.0,8402.0,5889.0,0,
2970,8614.0,11790.0,11841.0,21670.0,27033.0,20940.0,23706.0,18414.0,11277.0,26108.0,19244.0,15808.0,22463.0,27423.0,4908.0,5093.0,37136.0,599335.0,208564.0,70495.0,155403.0,4530.0,3768.0,70330.0,93529.0,65740.0,85162.0,15572.0,12808.0,17381.0,13925.0,17937.0,18292.0,9118.0,5370.0,0,
2971,7458.0,15512.0,13745.0,19814.0,20943.0,21246.0,21557.0,9690.0,14725.0,11017.0,18987.0,17498.0,22463.0,25000.0,6232.0,5166.0,40431.0,599335.0,239680.0,51531.0,145895.0,6163.0,4369.0,68908.0,93529.0,71692.0,79202.0,15572.0,13210.0,18005.0,14252.0,18424.0,15514.0,7403.0,5370.0,0,
2972,7705.0,13280.0,13224.0,20499.0,26682.0,20013.0,24909.0,13274.0,10312.0,20001.0,18163.0,16967.0,26086.0,28611.0,5482.0,3380.0,38322.0,524865.0,209578.0,58701.0,155748.0,4962.0,2700.0,57637.0,88289.0,63016.0,85726.0,17775.0,11252.0,17831.0,14722.0,18669.0,19243.0,8247.0,6262.0,0,
2973,9083.0,13280.0,18628.0,22893.0,27326.0,22211.0,25695.0,7644.0,17493.0,12409.0,18109.0,16619.0,27645.0,29536.0,5712.0,4117.0,50368.0,524865.0,246207.0,68095.0,155748.0,5353.0,4769.0,71594.0,101734.0,76242.0,94384.0,21238.0,15720.0,18989.0,16517.0,18166.0,17946.0,6487.0,4750.0,0,
2974,8861.0,12559.0,14152.0,22688.0,23154.0,21382.0,27663.0,15323.0,29151.0,18471.0,17129.0,14427.0,31380.0,30304.0,7146.0,5173.0,47472.0,619567.0,233370.0,74709.0,161625.0,4580.0,5043.0,70814.0,81083.0,79888.0,91176.0,17705.0,15072.0,20188.0,14437.0,20059.0,17946.0,8451.0,6699.0,0,
2975,11196.0,16829.0,14659.0,22688.0,27445.0,23079.0,24156.0,7150.0,7570.0,16757.0,16594.0,16689.0,26372.0,22477.0,4503.0,2967.0,55234.0,558751.0,232229.0,65854.0,159249.0,6837.0,4430.0,67578.0,104798.0,71314.0,103507.0,21995.0,15696.0,17950.0,14437.0,19780.0,19258.0,8575.0,5122.0,0,
2976,8815.0,15722.0,14142.0,20898.0,26384.0,22589.0,27795.0,15125.0,26062.0,19479.0,16696.0,17623.0,28070.0,33930.0,5624.0,4274.0,42470.0,579441.0,231798.0,71095.0,178418.0,6837.0,5250.0,65496.0,94950.0,66377.0,103507.0,19045.0,13730.0,18266.0,14463.0,19790.0,17618.0,8333.0,5122.0,0,
2977,10529.0,16706.0,13804.0,20861.0,26528.0,20513.0,25656.0,13725.0,18134.0,23934.0,19580.0,17461.0,27435.0,28229.0,5313.0,3880.0,42494.0,617715.0,266648.0,65811.0,167636.0,4796.0,3370.0,73003.0,104421.0,73595.0,94607.0,18442.0,13730.0,19015.0,15955.0,17884.0,18631.0,7162.0,6587.0,0,
2978,11054.0,16261.0,15038.0,23323.0,24197.0,24703.0,28729.0,13725.0,19678.0,18878.0,17976.0,19043.0,29045.0,29007.0,4623.0,5173.0,46769.0,623312.0,274788.0,65453.0,167636.0,4160.0,5126.0,68099.0,92987.0,73226.0,94607.0,17806.0,14262.0,17180.0,15026.0,18791.0,19155.0,8172.0,6587.0,0,
2979,9737.0,15338.0,14606.0,23508.0,26571.0,22316.0,27711.0,13157.0,12730.0,16051.0,19709.0,15138.0,27245.0,26157.0,3585.0,2218.0,46311.0,578732.0,279755.0,70947.0,159561.0,6246.0,4836.0,68270.0,95765.0,74513.0,96590.0,18834.0,16398.0,21898.0,14838.0,19863.0,19071.0,7798.0,6503.0,0,
2980,9737.0,14624.0,16155.0,22015.0,24087.0,22327.0,26077.0,15931.0,18953.0,14669.0,18259.0,17922.0,28166.0,22567.0,4097.0,4687.0,37111.0,578732.0,234938.0,72608.0,140773.0,4139.0,5051.0,67946.0,90239.0,65791.0,89250.0,17092.0,15898.0,17558.0,16174.0,17002.0,17359.0,7798.0,6652.0,0,
2981,7701.0,15395.0,14388.0,23804.0,25765.0,20996.0,23770.0,16041.0,14381.0,14669.0,17957.0,15800.0,26874.0,27481.0,4125.0,5335.0,58300.0,650257.0,231713.0,66941.0,152343.0,5511.0,2550.0,62741.0,87472.0,65791.0,94892.0,17653.0,12710.0,18328.0,15862.0,19785.0,18835.0,8636.0,5899.0,0,
2982,9199.0,17323.0,17728.0,21519.0,24229.0,23043.0,24417.0,11661.0,7095.0,11613.0,16506.0,16692.0,27160.0,24866.0,5935.0,3948.0,64980.0,563492.0,263326.0,58350.0,161611.0,3615.0,4291.0,62741.0,98610.0,70768.0,100084.0,17561.0,17307.0,19015.0,14899.0,19143.0,17123.0,6442.0,5145.0,0,
2983,8848.0,13936.0,17120.0,24228.0,25806.0,23230.0,24820.0,11661.0,12780.0,16101.0,16663.0,17461.0,31039.0,28152.0,5717.0,3211.0,67682.0,620954.0,273536.0,58712.0,160737.0,4483.0,3486.0,74626.0,94832.0,70001.0,91560.0,17930.0,12486.0,20058.0,14242.0,20756.0,18461.0,8961.0,5498.0,0,
2984,8989.0,16401.0,15104.0,24228.0,28416.0,21110.0,29851.0,11778.0,21868.0,18905.0,17212.0,18116.0,26996.0,27468.0,3805.0,5023.0,67682.0,527076.0,258247.0,73215.0,163211.0,6624.0,3486.0,62046.0,105434.0,70471.0,102381.0,20577.0,14135.0,21775.0,15785.0,21932.0,20091.0,10919.0,7623.0,0,
2985,8134.0,17418.0,15495.0,23209.0,24202.0,23212.0,24062.0,16774.0,7711.0,13935.0,15002.0,13980.0,28332.0,28847.0,3671.0,4685.0,69281.0,500978.0,268021.0,65093.0,159415.0,3386.0,5423.0,67898.0,92302.0,68401.0,103460.0,16590.0,14390.0,19165.0,15287.0,16771.0,17861.0,6438.0,5508.0,0,
2986,8522.0,12715.0,15495.0,23581.0,29296.0,24805.0,29808.0,10169.0,28308.0,21638.0,16694.0,18623.0,29638.0,30166.0,5868.0,5379.0,66478.0,583492.0,181191.0,71022.0,179271.0,5795.0,4464.0,69558.0,105174.0,68378.0,100715.0,20977.0,16117.0,21561.0,13460.0,20532.0,19919.0,8982.0,5508.0,0,
2987,10123.0,19750.0,15289.0,24445.0,27298.0,24805.0,28507.0,12448.0,28308.0,16559.0,15308.0,18956.0,29850.0,31304.0,5306.0,2643.0,59668.0,583492.0,291818.0,77277.0,180827.0,4135.0,4712.0,71781.0,101889.0,68378.0,110504.0,22050.0,16117.0,19708.0,17249.0,22339.0,19919.0,6066.0,7354.0,0,
2988,9907.0,15365.0,17163.0,23552.0,26898.0,22917.0,27329.0,12448.0,11444.0,16876.0,15123.0,18557.0,33525.0,35666.0,7295.0,2974.0,59143.0,515964.0,241160.0,79236.0,180827.0,5019.0,3750.0,70838.0,103529.0,68679.0,112052.0,20115.0,16030.0,19939.0,15795.0,22976.0,17706.0,10254.0,4984.0,0,
2989,9561.0,15481.0,13880.0,21304.0,27992.0,25930.0,27474.0,11471.0,16365.0,13591.0,13205.0,15497.0,25370.0,28972.0,4745.0,2974.0,61201.0,567555.0,228283.0,70337.0,169940.0,4371.0,5175.0,65461.0,107326.0,67856.0,102125.0,18010.0,16030.0,17707.0,16077.0,20600.0,18904.0,8586.0,7305.0,0,
2990,8588.0,16804.0,15378.0,20464.0,27023.0,17988.0,26638.0,17341.0,13648.0,21690.0,17906.0,14761.0,35736.0,28972.0,4590.0,3605.0,61201.0,493018.0,192206.0,65499.0,170970.0,3361.0,5092.0,57046.0,99722.0,64996.0,103242.0,17191.0,11794.0,20505.0,16277.0,19073.0,17734.0,7071.0,4599.0,0,
2991,8859.0,14781.0,17327.0,23922.0,33440.0,17988.0,27692.0,10772.0,20801.0,8297.0,17906.0,14761.0,29334.0,29988.0,3757.0,4448.0,62996.0,493018.0,192206.0,68967.0,174201.0,5494.0,4306.0,72949.0,104614.0,64996.0,105635.0,18712.0,15029.0,20505.0,14386.0,23622.0,17734.0,7061.0,7868.0,0,
2992,8859.0,15263.0,18785.0,21829.0,26989.0,21213.0,26332.0,3279.0,15429.0,16821.0,15288.0,11926.0,28996.0,30562.0,4226.0,2624.0,62996.0,521235.0,218655.0,70702.0,162150.0,4812.0,4640.0,70601.0,106496.0,67322.0,110418.0,21123.0,14138.0,18835.0,14560.0,19208.0,17920.0,7068.0,5892.0,0,
2993,9730.0,15899.0,15240.0,25613.0,27158.0,21213.0,28952.0,14230.0,17410.0,22156.0,17687.0,19581.0,32724.0,31652.0,4226.0,5098.0,63763.0,635498.0,216496.0,70190.0,162150.0,4268.0,4257.0,70430.0,114644.0,61863.0,109417.0,17987.0,17102.0,20111.0,16560.0,22654.0,19416.0,10659.0,7058.0,0,
2994,9207.0,17019.0,17079.0,24505.0,27158.0,24248.0,26289.0,13391.0,13203.0,8752.0,17714.0,15783.0,28282.0,29472.0,4426.0,3523.0,58447.0,635498.0,238725.0,68034.0,170349.0,5383.0,5573.0,70430.0,100793.0,61863.0,107278.0,22399.0,15834.0,20236.0,16560.0,19632.0,19674.0,7272.0,5890.0,0,
2995,8963.0,15328.0,16595.0,25182.0,26746.0,24383.0,28420.0,14061.0,21089.0,20069.0,17123.0,17755.0,32933.0,32391.0,4454.0,5255.0,58447.0,534459.0,259404.0,74245.0,174039.0,5491.0,5610.0,67818.0,104542.0,64352.0,106987.0,19298.0,16129.0,17905.0,14720.0,20876.0,17983.0,10623.0,5227.0,0,
2996,8963.0,15765.0,17275.0,24972.0,28714.0,24060.0,26464.0,18132.0,18293.0,11622.0,17413.0,18865.0,27384.0,25088.0,6147.0,3861.0,73730.0,534459.0,216461.0,81496.0,145826.0,4570.0,3776.0,78719.0,105678.0,75741.0,106086.0,18780.0,16159.0,23961.0,14859.0,20429.0,20219.0,4710.0,7453.0,0,
2997,8067.0,14190.0,14035.0,25982.0,31509.0,25859.0,28439.0,12015.0,22972.0,12823.0,16188.0,19512.0,32205.0,34830.0,3695.0,3530.0,58310.0,576228.0,224866.0,81496.0,174799.0,5775.0,5351.0,76563.0,112440.0,75530.0,117802.0,22432.0,16159.0,19399.0,17748.0,21301.0,20219.0,9391.0,6849.0,0,
2998,10122.0,14190.0,19496.0,22288.0,31000.0,23172.0,26115.0,17777.0,11688.0,17528.0,16034.0,16224.0,34629.0,28939.0,4639.0,5591.0,66792.0,576228.0,173271.0,97700.0,166877.0,5124.0,3218.0,75729.0,112794.0,71798.0,119685.0,20084.0,13528.0,23231.0,18057.0,19266.0,18363.0,8886.0,5182.0,0,
2999,8705.0,14597.0,17388.0,22732.0,29026.0,23172.0,32172.0,18508.0,20642.0,21509.0,17062.0,17928.0,34629.0,33644.0,5437.0,3368.0,65664.0,635106.0,265430.0,94293.0,180582.0,3930.0,4838.0,75237.0,118001.0,75585.0,111441.0,24404.0,16654.0,20091.0,14492.0,20738.0,21228.0,10628.0,5182.0,0,
3000,10495.0,14276.0,17549.0,23960.0,29234.0,24512.0,30197.0,7241.0,15441.0,12589.0,16140.0,19112.0,25291.0,28107.0,4558.0,5107.0,62023.0,563991.0,288409.0,81631.0,166090.0,4994.0,5193.0,75638.0,96717.0,76773.0,103155.0,18575.0,16474.0,21080.0,14902.0,20736.0,21260.0,7600.0,7299.0,0,
3001,10495.0,16312.0,18645.0,21696.0,24640.0,21716.0,27987.0,19831.0,27732.0,18527.0,15804.0,18737.0,30172.0,30923.0,5409.0,2563.0,63103.0,566111.0,238002.0,93292.0,159599.0,5914.0,4972.0,66654.0,103983.0,61063.0,99547.0,19522.0,16312.0,20242.0,15407.0,19697.0,18127.0,8798.0,7299.0,0,
3002,9900.0,18695.0,14787.0,22313.0,27261.0,21716.0,26523.0,19831.0,20919.0,11970.0,16565.0,17669.0,30948.0,35041.0,4294.0,3218.0,63103.0,565943.0,257828.0,93292.0,160038.0,3792.0,4148.0,71803.0,112082.0,71510.0,110462.0,20018.0,15387.0,22592.0,16744.0,24035.0,19556.0,10378.0,5457.0,0,
3003,6729.0,15399.0,16027.0,22656.0,30670.0,20712.0,24798.0,16317.0,6402.0,13951.0,14095.0,19739.0,28925.0,29940.0,5576.0,4091.0,47474.0,604402.0,216980.0,78462.0,156401.0,4452.0,4148.0,74148.0,101466.0,64564.0,110462.0,17990.0,12896.0,19466.0,16744.0,18913.0,20430.0,6537.0,5954.0,0,
3004,8986.0,17230.0,17093.0,22656.0,26775.0,24162.0,27278.0,14208.0,22272.0,22138.0,17473.0,14521.0,29042.0,34409.0,5610.0,4936.0,59886.0,562801.0,261866.0,71658.0,182364.0,4936.0,4573.0,72236.0,98509.0,70458.0,106120.0,20100.0,13789.0,18894.0,14655.0,20697.0,18018.0,8998.0,7149.0,0,
3005,9463.0,15962.0,15579.0,25351.0,29597.0,24162.0,31573.0,18115.0,13314.0,18133.0,18562.0,18164.0,36712.0,34554.0,5178.0,3704.0,59886.0,596579.0,204715.0,71658.0,182364.0,4936.0,4182.0,71956.0,98509.0,71062.0,106120.0,22201.0,16654.0,22080.0,17125.0,23121.0,20513.0,8998.0,6478.0,0,
3006,9997.0,18091.0,16746.0,23010.0,27021.0,23477.0,26444.0,16723.0,13414.0,15148.0,17705.0,19065.0,24291.0,31858.0,3365.0,4767.0,68716.0,650470.0,260908.0,75210.0,160485.0,5209.0,3693.0,71956.0,108964.0,76342.0,107374.0,20796.0,16251.0,20698.0,15673.0,18939.0,18895.0,8009.0,7795.0,0,
3007,9997.0,16304.0,14679.0,23010.0,29713.0,23477.0,34481.0,16723.0,19436.0,22886.0,17705.0,19065.0,35176.0,31858.0,4870.0,4436.0,68716.0,650470.0,214578.0,75210.0,160485.0,6297.0,3693.0,71956.0,108964.0,73704.0,107374.0,20744.0,16251.0,22384.0,16088.0,23166.0,18895.0,8009.0,6500.0,0,
3008,7930.0,16692.0,16621.0,22945.0,24790.0,21124.0,25499.0,9309.0,16012.0,8010.0,12733.0,17964.0,24995.0,27655.0,4176.0,3673.0,68716.0,598277.0,254998.0,9494.0,125135.0,4532.0,4280.0,71956.0,104290.0,73704.0,101481.0,18408.0,15215.0,20070.0,16250.0,19938.0,18612.0,6585.0,6153.0,1,172.20.2.206
